created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:42:25 +0000 2017,0,0,306049413,"Lawton, OK",1874,995,8,17869,False,109149,-3
Thu Nov 02 23:42:26 +0000 2017,0,0,52474202,Sacramento California,419,399,14,10581,False,24149,-3
Thu Nov 02 23:42:27 +0000 2017,0,0,2402254530,"Fontana, CA",88,139,0,352,False,3540,-3
Thu Nov 02 23:42:30 +0000 2017,0,0,166227041,"Cleveland, OH",1569,1124,5,4129,False,55194,-3
Thu Nov 02 23:42:36 +0000 2017,0,0,810301658,"Los Angeles, CA",1417,420,22,21942,False,57175,-3
Thu Nov 02 23:42:35 +0000 2017,0,0,910834646,nyc,1402,1236,9,6431,False,11442,-3
Thu Nov 02 23:42:40 +0000 2017,0,0,1110315985,"New York, NY",1139,293,20,69757,False,4451,-3
Thu Nov 02 23:42:45 +0000 2017,0,0,297224865,"Isla Vista, CA",1639,2504,8,11676,False,39725,-3
Thu Nov 02 23:42:49 +0000 2017,0,0,2366453148,somewhere in tx ,1268,3089,9,25382,False,25465,-3
Thu Nov 02 23:43:04 +0000 2017,0,0,3193715384,None,884,693,9,2377,False,12392,-3
Thu Nov 02 23:43:11 +0000 2017,0,0,1515410377,Mukwonago  MKE  Taco Bell,256,311,0,21615,False,4749,-3
Thu Nov 02 23:43:12 +0000 2017,0,0,403776502,Southern Califournia,1035,762,15,75368,False,73559,-3
Thu Nov 02 23:43:15 +0000 2017,0,0,3346043865,"York, PA",359,128,0,1115,False,9808,-3
Thu Nov 02 23:43:26 +0000 2017,0,0,3601271654,"California, USA",55,50,0,578,False,320,-3
Thu Nov 02 23:43:31 +0000 2017,0,0,450144648,330 ,1234,572,7,36689,False,44698,-3
Thu Nov 02 23:43:32 +0000 2017,0,0,1354870730,"Fort Worth, TX",483,526,2,11234,False,27716,-3
Thu Nov 02 23:43:36 +0000 2017,0,0,115776093,SoFloD.C.,785,556,17,31339,False,40658,-3
Thu Nov 02 23:43:37 +0000 2017,0,0,593139928,wanderlust ,1104,719,9,19184,False,28854,-3
Thu Nov 02 23:43:38 +0000 2017,0,0,2657664242,"San Marcos, TX ",428,406,7,10805,False,12052,-3
