created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:32:13 +0000 2017,0,0,451626493,"Houma, LA",934,548,14,8387,False,84365,0
Thu Nov 02 23:32:18 +0000 2017,0,0,854528851073957888,"Pinellas Park, FL",210,406,0,149,False,1355,0
Thu Nov 02 23:32:18 +0000 2017,0,0,1641381972,"Los Angeles, CA",9378,180,45,6828,False,5587,0
Thu Nov 02 23:32:19 +0000 2017,0,0,725170148714287105,None,440,317,2,10816,False,9891,0
Thu Nov 02 23:40:40 +0000 2017,0,0,4445997312,EMPHGANISTAN,1361,379,7,4846,False,3336,0
Thu Nov 02 23:40:42 +0000 2017,0,0,528558488,"lex, ky",510,154,5,14902,False,3758,0
Thu Nov 02 23:40:50 +0000 2017,0,0,709311872,None,1032,1888,2,3913,False,9121,0
Thu Nov 02 23:40:59 +0000 2017,0,0,2518273584,"Hollywood, FL",2737,1300,8,2604,False,109246,0
Thu Nov 02 23:40:59 +0000 2017,0,0,397063569,None,1153,1013,5,9745,False,29493,0
Thu Nov 02 23:41:01 +0000 2017,0,0,98066538,"Bedford, NH",419,1326,6,1374,False,12434,0
Thu Nov 02 23:41:07 +0000 2017,0,0,2906028994,417,167,218,0,3521,False,8182,0
Thu Nov 02 23:41:08 +0000 2017,0,0,60682345,Somewhere Pimpin' ,1137,757,6,5242,False,36764,0
Thu Nov 02 23:41:08 +0000 2017,0,0,177768327,"Chicago, IL",373,323,4,13331,False,16380,0
Thu Nov 02 23:41:09 +0000 2017,0,0,736285408577753089,"lancastaaaaa , Tx",1816,1050,4,25362,False,20706,0
Thu Nov 02 23:41:12 +0000 2017,0,0,593961424,"Mandarin, FL",1092,532,3,24267,False,15549,0
Thu Nov 02 23:41:12 +0000 2017,0,0,53473872,"Cleveland, Ohio",1922,2862,19,7642,False,89107,0
Thu Nov 02 23:41:17 +0000 2017,0,0,36757832,"Houston, TX",204,86,3,113,False,1402,0
Thu Nov 02 23:41:17 +0000 2017,0,0,159345003,"San Bernardino, CA",6107,1812,21,11102,False,48152,0
Thu Nov 02 23:41:19 +0000 2017,0,0,2619109186,Bella¡¯s Hair ,5968,2564,23,9877,False,8199,0
Thu Nov 02 23:41:22 +0000 2017,0,0,2324405246,"Montr¨¦al, Qu¨¦bec",813,583,1,9887,False,9812,0
Thu Nov 02 23:41:22 +0000 2017,0,0,789907076583661569,where b*tchez cnt go,1026,828,8,8366,False,28621,0
Thu Nov 02 23:41:23 +0000 2017,0,0,2215001228,"Illinois, USA",458,545,0,2799,False,2226,0
Thu Nov 02 23:41:24 +0000 2017,0,0,110812169,"Yucat¨¢n, M¨¦xico",372,351,2,5428,False,20919,0
Thu Nov 02 23:41:24 +0000 2017,0,0,532831430,"West Haven, UT",3085,1615,10,107343,False,52434,0
Thu Nov 02 23:41:25 +0000 2017,0,0,3325305738,"Dallas, TX",278,213,5,4114,False,8954,0
Thu Nov 02 23:41:33 +0000 2017,0,0,2290662246,"Texas, USA",692,555,1,12562,False,8216,0
Thu Nov 02 23:41:34 +0000 2017,0,0,2739158409,"Hartwell, GA",817,666,1,19936,False,10848,0
Thu Nov 02 23:41:35 +0000 2017,0,0,757768730868723712,None,284,154,0,9051,False,7165,0
Thu Nov 02 23:41:42 +0000 2017,0,0,855208946,None,815,556,10,22563,False,54731,0
Thu Nov 02 23:41:43 +0000 2017,0,0,185925411,"Houston, TX",512,940,7,927,False,8821,0
Thu Nov 02 23:41:46 +0000 2017,0,0,248360053,"in pittsburgh, being woke",1355,1150,4,4625,False,49426,0
Thu Nov 02 23:41:47 +0000 2017,0,0,2474043193,"Texas, USA",154,121,2,2629,False,4100,0
Thu Nov 02 23:41:51 +0000 2017,0,0,3374635458,"rollin in guap, tx",428,249,6,28111,False,11823,0
Thu Nov 02 23:41:51 +0000 2017,0,0,783832594614018048,"Durango, M¨¦xico",378,367,0,819,False,993,0
Thu Nov 02 23:41:52 +0000 2017,0,0,245067840,"Philadelphia, PA",3100,3065,9,2520,False,27941,0
Thu Nov 02 23:41:52 +0000 2017,0,0,206018985,None,1313,249,13,1878,False,85426,0
Thu Nov 02 23:41:53 +0000 2017,0,0,329655361,"Ft.Lauderdale, Fl",1955,1853,13,981,False,27711,0
Thu Nov 02 23:41:53 +0000 2017,0,0,423657117,"New Orleans, Louisiana",208,833,4,4027,False,5097,0
Thu Nov 02 23:41:57 +0000 2017,0,0,2903907890,Jerrold,567,376,0,3009,False,11320,0
Thu Nov 02 23:42:09 +0000 2017,0,0,502070912,None,284,815,0,3859,False,3641,0
Thu Nov 02 23:42:14 +0000 2017,0,0,289617213,obscurity,2602,2274,15,1860,False,36952,0
Thu Nov 02 23:42:17 +0000 2017,0,0,2374533680,757407,179,164,7,4467,False,4810,0
Thu Nov 02 23:42:19 +0000 2017,0,0,3695092274,"Wylie, TX",523,426,0,196,False,158,0
Thu Nov 02 23:42:25 +0000 2017,0,0,18828693,texas,1040,554,10,12660,False,32361,0
Thu Nov 02 23:42:26 +0000 2017,0,0,342327263,None,987,533,4,2319,False,22315,0
Thu Nov 02 23:42:28 +0000 2017,0,0,885408958172741632,None,54,51,0,181,False,429,0
Thu Nov 02 23:42:30 +0000 2017,0,0,3422899193,None,326,191,0,1197,False,1799,0
Thu Nov 02 23:42:35 +0000 2017,0,0,1873706054,Fremont ohio,1112,950,0,8315,False,12886,0
Thu Nov 02 23:42:37 +0000 2017,0,0,4788680897,None,110,93,4,1499,False,2949,0
Thu Nov 02 23:42:41 +0000 2017,0,0,890994551200022528,"Lumberton, NC",246,387,0,252,False,499,0
Thu Nov 02 23:42:43 +0000 2017,0,0,37562832,"True to Atlanta, GA",724,704,1,960,False,1913,0
Thu Nov 02 23:42:43 +0000 2017,0,0,27398039,brooklyn.,414,619,3,899,False,21369,0
Thu Nov 02 23:42:50 +0000 2017,0,0,483851454,"Grand Rapids, MI",3065,630,10,7493,False,5630,0
Thu Nov 02 23:42:51 +0000 2017,0,0,2865640908,Versailles ,303,253,1,19793,False,14652,0
Thu Nov 02 23:42:55 +0000 2017,0,0,424380079,Houston,1140,1030,2,2087,False,22978,0
Thu Nov 02 23:42:56 +0000 2017,0,0,2431305182,"Mexia, TX",1111,532,2,5540,False,13872,0
Thu Nov 02 23:43:06 +0000 2017,0,0,2818612375,None,212,143,1,3970,False,6764,0
Thu Nov 02 23:43:17 +0000 2017,0,0,326544391,None,1026,804,20,18378,False,45498,0
Thu Nov 02 23:43:17 +0000 2017,0,0,273591931,IG : __Haitian_Goddess,847,798,3,4125,False,47308,0
Thu Nov 02 23:43:20 +0000 2017,0,0,1514048960,"Grand Rapids, MI",882,646,5,30953,False,13497,0
Thu Nov 02 23:43:26 +0000 2017,0,0,3296633894,"Omaha, NE",326,330,0,1794,False,505,0
Thu Nov 02 23:43:29 +0000 2017,0,0,204544949,"San Nicolas de Acua, Jalisco ",301,227,1,7937,False,8008,0
Thu Nov 02 23:43:30 +0000 2017,0,0,3270231482,"Houston, TX",549,623,4,8140,False,9666,0
Thu Nov 02 23:43:30 +0000 2017,0,0,2431547304,None,545,402,1,15354,False,14946,0
Thu Nov 02 23:43:32 +0000 2017,0,0,814751254710808576,"Georgia, USA",48,188,0,96,False,1082,0
Thu Nov 02 23:43:34 +0000 2017,0,0,360899170,Hooping W/ @KDTrey5 (: ,1850,665,12,1672,False,111999,0
Thu Nov 02 23:43:34 +0000 2017,0,0,217921151,"Flint, MI",1790,1079,3,1650,False,26513,0
Thu Nov 02 23:43:34 +0000 2017,0,0,448596368,Probably wherever Trevor is,638,515,4,7477,False,17178,0
Thu Nov 02 23:43:44 +0000 2017,0,0,78705172,Chicago ,11161,768,88,24036,False,141422,0
Thu Nov 02 23:43:45 +0000 2017,0,0,3368037075,None,653,523,4,30390,False,11587,0
Thu Nov 02 23:43:45 +0000 2017,0,0,634661951,Minnesota ,415,512,1,1786,False,2001,0
