created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Tue Feb 04 22:09:20 +0000 2014,0,0,17884891,"Boston, MA",698,325,31,1807,False,419,-1
Tue Oct 31 18:07:43 +0000 2017,482,46,16874875,"Austin, Texas",178774,449,1295,1799,True,15983,-1
Tue Oct 24 18:08:15 +0000 2017,250,22,16874875,"Austin, Texas",178774,449,1295,1799,True,15983,-1
Tue Oct 03 18:03:46 +0000 2017,323,25,16874875,"Austin, Texas",178774,449,1295,1799,True,15983,-1
Wed Sep 27 00:40:21 +0000 2017,0,372,16874875,"Austin, Texas",178774,449,1295,1799,True,15983,-1
Tue Sep 19 18:07:46 +0000 2017,235,12,16874875,"Austin, Texas",178774,449,1295,1799,True,15983,-1
Tue Sep 12 18:11:26 +0000 2017,185,10,16874875,"Austin, Texas",178774,449,1295,1799,True,15983,-1
Tue Sep 12 18:04:18 +0000 2017,308,18,16874875,"Austin, Texas",178774,449,1295,1799,True,15983,-1
Sun Oct 29 14:54:49 +0000 2017,2,1,13148382,"NYC, Sometimes.",11351,3881,887,9332,True,99847,-1
Sat Oct 28 21:50:03 +0000 2017,53,0,2344563715,"Freeport, TX",62960,469,245,7205,False,6461,-1
Tue Sep 26 01:02:43 +0000 2017,29,0,2344563715,"Freeport, TX",62960,469,245,7205,False,6461,-1
Wed Oct 11 16:05:15 +0000 2017,11227,3024,72198806,New York,714111,502,7168,289,True,15151,-1
Wed Sep 20 21:37:35 +0000 2017,1063,814,72198806,New York,714111,502,7168,289,True,15151,-1
Tue Oct 24 17:24:53 +0000 2017,0,0,171337448,Minnesota,1702867,509540,3176,69120,True,96727,-1
Sat Oct 28 11:21:02 +0000 2017,4,0,55029388,"Northridge, CA (SoCal!)",7587,531,38,9877,False,2463,-1
Fri Sep 22 19:26:09 +0000 2017,2,0,55029388,"Northridge, CA (SoCal!)",7587,531,38,9877,False,2463,-1
