created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Fri May 05 14:32:06 +0000 2017,3,2,66988310,South New Jersey,520,934,32,878,False,4834,1
Mon May 01 19:17:37 +0000 2017,0,5,66988310,South New Jersey,520,934,32,878,False,4834,1
Wed Apr 19 02:01:05 +0000 2017,0,71,66988310,South New Jersey,520,934,32,878,False,4834,1
Fri Oct 20 14:38:21 +0000 2017,1,0,546135718,Washington DC,128386,262,3548,41,True,25552,1
Mon May 16 18:15:34 +0000 2011,0,0,211261049,"Portland, OR",55,255,3,46,False,142,1
Sun Oct 08 01:30:54 +0000 2017,2,1,246972341,Chicago/Washington DC,1694,1619,85,1000,True,2607,1
Sat Oct 14 06:40:21 +0000 2017,0,1,251502918,Peoria Illinois,48736,48880,58,22745,False,184364,1
Mon Aug 28 16:07:40 +0000 2017,2847,909,65186457,"Bronx, New York",7232399,323,5668,620,True,14215,1
Mon Dec 26 21:11:17 +0000 2011,0,0,437236482,"Portland, OR",464,1720,1,2,False,88,1
Thu Jan 05 23:37:14 +0000 2017,0,0,146491026,New York City,64292,51164,1585,39335,False,15831,1
Wed Apr 26 16:48:38 +0000 2017,0,0,20014221,"Mountain View, CA",1007,296,41,261,False,4654,1
Thu Jun 30 20:58:10 +0000 2016,8720,3924,1536791610,"Washington, D.C.",15297206,79,25343,3,True,352,1
Mon May 30 13:00:39 +0000 2016,38390,15795,1536791610,"Washington, D.C.",15297206,79,25343,3,True,352,1
Sun Mar 20 20:22:45 +0000 2016,62462,33208,1536791610,"Washington, D.C.",15297206,79,25343,3,True,352,1
Fri Mar 11 17:48:12 +0000 2016,5647,1936,1536791610,"Washington, D.C.",15297206,79,25343,3,True,352,1
Wed Mar 02 18:01:28 +0000 2016,40920,11529,1536791610,"Washington, D.C.",15297206,79,25343,3,True,352,1
Thu Jan 14 14:59:24 +0000 2016,3586,1326,1536791610,"Washington, D.C.",15297206,79,25343,3,True,352,1
Thu Oct 26 14:55:07 +0000 2017,0,9,8953122,"Washington, DC",611243,7901,10532,783,True,28286,1
Wed Jun 07 18:13:00 +0000 2017,0,0,34011379,"Los Angeles, CA",6121,73,372,2,True,1720,1
Wed May 17 07:41:17 +0000 2017,0,0,34011379,"Los Angeles, CA",6121,73,372,2,True,1720,1
Mon Feb 13 21:19:26 +0000 2017,0,1,34011379,"Los Angeles, CA",6121,73,372,2,True,1720,1
Wed Dec 07 03:50:40 +0000 2016,1,2,34011379,"Los Angeles, CA",6121,73,372,2,True,1720,1
Fri Oct 13 17:05:18 +0000 2017,0,0,44958738,"Washington, D.C.",20528,659,994,1637,True,15288,1
Wed Nov 01 15:01:01 +0000 2017,0,19,15766082,"Washington, DC",183692,10167,3359,5707,True,36400,1
Fri Oct 27 15:21:01 +0000 2017,1,0,15766082,"Washington, DC",183692,10167,3359,5707,True,36400,1
Sat Aug 05 13:57:27 +0000 2017,0,2140,19206876,"Washington, DC",17807,1166,656,35,False,2295,1
Fri Aug 04 18:35:02 +0000 2017,0,35,19206876,"Washington, DC",17807,1166,656,35,False,2295,1
Wed Jun 07 12:06:47 +0000 2017,0,6,19206876,"Washington, DC",17807,1166,656,35,False,2295,1
Sat Aug 19 22:03:43 +0000 2017,0,0,794015766,North Carolina,1403,1670,96,1705,False,1475,1
Sat Aug 19 21:54:42 +0000 2017,4,1,794015766,North Carolina,1403,1670,96,1705,False,1475,1
Thu Oct 26 23:00:06 +0000 2017,0,3,87711816,"Washington, DC",39005,459,1019,329,True,14624,1
Mon Oct 23 15:30:04 +0000 2017,1,0,87711816,"Washington, DC",39005,459,1019,329,True,14624,1
Sat Oct 21 21:00:04 +0000 2017,2,5,87711816,"Washington, DC",39005,459,1019,329,True,14624,1
Fri Oct 20 19:15:03 +0000 2017,1,2,87711816,"Washington, DC",39005,459,1019,329,True,14624,1
Fri Jun 16 16:31:45 +0000 2017,3,0,3316189983,"Hollywood, CA",781,1021,14,906,False,669,1
Wed May 10 15:50:28 +0000 2017,0,1,3316189983,"Hollywood, CA",781,1021,14,906,False,669,1
Thu Sep 14 22:22:02 +0000 2017,0,0,15563981,Arizona & N.C.,3931,2886,353,7028,False,22911,1
Tue Oct 03 16:45:39 +0000 2017,0,0,19618954,"Palo Alto, CA",5903,739,146,7,False,2186,1
Thu Jul 27 17:07:40 +0000 2017,2,0,19618954,"Palo Alto, CA",5903,739,146,7,False,2186,1
Sat Jul 01 02:48:14 +0000 2017,0,6425,17020255,"Washington, DC",629,1338,20,796,False,2472,1
Mon Mar 13 13:34:30 +0000 2017,0,0,17020255,"Washington, DC",629,1338,20,796,False,2472,1
Tue Mar 28 01:25:08 +0000 2017,0,0,836403501588746241,"Montgomery, AL",16,182,0,30,False,108,1
